Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9990986364255694,0.8761904761904762,0.5575757575757576,0.6814814814814815,30854.98,-0.5797482845729838
CI-DecisionTree,0.9988890169896553,0.6612021857923497,0.7333333333333333,0.6954022988505747,44713.64,-1.2892996879924716
CI-RandomForest,0.9994969133538062,0.9465648854961832,0.7515151515151515,0.8378378378378378,31923.5,-0.6344555842384485
CI-XGBoost,0.9995073943256019,0.927536231884058,0.7757575757575758,0.8448844884488449,36100.490000000005,-0.8483138588890402
CST-CostSensitiveLogisticRegression,0.12692456844598632,0.0017738997027519417,0.896969696969697,0.0035407969185497082,16688305.290000001,-853.4267944528809
CST-CostSensitiveDecisionTreeClassifier,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,19082200.0,-975.9921327409252
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_majority_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_weighted_voting,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19531.58,0.0
CI-LogisticRegression-TO,0.9988156501870854,0.8714285714285714,0.3696969696969697,0.5191489361702127,29539.560000000005,-0.5123999184909773
CI-DecisionTree-TO,0.9988890169896553,0.6612021857923497,0.7333333333333333,0.6954022988505747,44713.64,-1.2892996879924716
CI-RandomForest-TO,0.9988470931024724,0.9824561403508771,0.3393939393939394,0.5045045045045046,27569.46,-0.4115325027468335
CI-XGBoost-TO,0.9984592971460314,1.0,0.10909090909090909,0.19672131147540983,20334.79,-0.041123657174688244
CI-LogisticRegression-BMR,0.9983964113152571,0.8,0.09696969696969697,0.17297297297297298,14851.380000000001,0.23962219134345508
CI-DecisionTree-BMR,0.9983230445126872,0.6470588235294118,0.06666666666666667,0.12087912087912088,16798.69,0.13992160388458086
CI-RandomForest-BMR,0.9984068922870528,0.782608695652174,0.10909090909090909,0.19148936170212763,14846.48,0.23987306710465828
CI-XGBoost-BMR,0.9984278542306443,0.8571428571428571,0.10909090909090909,0.19354838709677416,14795.419999999998,0.24248729493466492
