Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992034461435264,0.9009009009009009,0.6060606060606061,0.7246376811594203,11747.85,0.40695399240964114
CI-DecisionTree,0.999182484199935,0.7770700636942676,0.7393939393939394,0.7577639751552795,8391.310000000001,0.5763962857924594
CI-RandomForest,0.999465470438419,0.9191176470588235,0.7575757575757576,0.8305647840531561,6433.1900000000005,0.6752446068369768
CI-XGBoost,0.9994864323820105,0.9027777777777778,0.7878787878787878,0.8414239482200647,6177.0,0.6881773951075604
CST-CostSensitiveLogisticRegression,0.312720755468447,0.00030558144509465387,0.12121212121212122,0.0006096259944524035,50247.36,-1.5365489208625829
CST-CostSensitiveDecisionTreeClassifier,0.9985745878357841,0.5674418604651162,0.7393939393939394,0.6421052631578947,6402.59,0.6767893327087122
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_majority_voting,0.9993292178050749,0.8796992481203008,0.7090909090909091,0.785234899328859,6705.530000000001,0.6614965465785332
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_weighted_voting,0.9994235465512362,0.8985507246376812,0.7515151515151515,0.8184818481848185,6378.629999999999,0.6779988631625284
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,19809.34,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_majority_voting,0.9994025846076449,0.8970588235294118,0.7393939393939394,0.8106312292358805,6412.419999999999,0.6762931021427266
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_weighted_voting,0.9993292178050749,0.8389261744966443,0.7575757575757576,0.7961783439490445,6377.710000000001,0.6780453059011557
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,47705.5,-1.408232682159022
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_majority_voting,0.9993501797486662,0.8759124087591241,0.7272727272727273,0.794701986754967,6627.7699999999995,0.6654219676172957
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_weighted_voting,0.9994235465512362,0.8873239436619719,0.7636363636363637,0.8208469055374593,6374.970000000001,0.678183624492285
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,47705.5,-1.408232682159022
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_majority_voting,0.9993396987768706,0.8695652173913043,0.7272727272727273,0.792079207920792,6491.0,0.6723262864891006
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_weighted_voting,0.9993816226640534,0.8680555555555556,0.7575757575757576,0.8090614886731392,6468.560000000001,0.6734590854617064
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,47705.5,-1.408232682159022
CI-LogisticRegression-TO,0.9988051692152896,0.6143497757847534,0.8303030303030303,0.7061855670103093,6217.470000000001,0.686134419420334
CI-DecisionTree-TO,0.999182484199935,0.7770700636942676,0.7393939393939394,0.7577639751552795,8391.310000000001,0.5763962857924594
CI-RandomForest-TO,0.9963106979279118,0.29978586723768735,0.8484848484848485,0.4430379746835443,5793.71,0.7075263486819854
CI-XGBoost-TO,0.9914265650711134,0.15522703273495247,0.8909090909090909,0.26438848920863306,5161.01,0.7394658277358055
CI-LogisticRegression-BMR,0.9923488905891354,0.15252152521525214,0.7515151515151515,0.25357873210633947,5120.570000000001,0.7415072889859026
CI-DecisionTree-BMR,0.9903155820607686,0.11472081218274112,0.6848484848484848,0.19652173913043477,8806.68,0.5554278941145945
CI-RandomForest-BMR,0.9965307983356216,0.3014354066985646,0.7636363636363637,0.4322469982847341,5776.48,0.7083961404064951
CI-XGBoost-BMR,0.9903679869197471,0.12524850894632206,0.7636363636363637,0.215200683176772,4396.42,0.7780632772217551
