Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.999182484199935,0.8717948717948718,0.6181818181818182,0.723404255319149,11687.13,0.47141168191159877
CI-DecisionTree,0.9992453700307092,0.7888198757763976,0.7696969696969697,0.7791411042944784,7752.039999999999,0.6493888760239674
CI-RandomForest,0.9994445084948277,0.9444444444444444,0.7212121212121212,0.8178694158075602,7988.689999999999,0.638685613077836
CI-XGBoost,0.999538837240989,0.935251798561151,0.7878787878787878,0.8552631578947368,5861.5599999999995,0.7348919587807914
CST-CostSensitiveLogisticRegression,0.15718313402018635,0.0010817800877858325,0.5272727272727272,0.0021591303916215815,47889.23,-1.1659455777636265
CST-CostSensitiveDecisionTreeClassifier,0.9991300793409565,0.735632183908046,0.7757575757575758,0.7551622418879055,5813.52,0.7370647234202681
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_majority_voting,0.9994025846076449,0.9090909090909091,0.7272727272727273,0.8080808080808082,6030.5199999999995,0.727250195385996
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_weighted_voting,0.9993921036358491,0.8848920863309353,0.7454545454545455,0.8092105263157896,4929.56,0.7770446782643934
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomForestClassifier'>_stacking,0.9982706396537087,0.0,0.0,0.0,22110.08,0.0
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_majority_voting,0.9993921036358491,0.8905109489051095,0.7393939393939394,0.8079470198675498,6477.75,0.7070227697050395
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_weighted_voting,0.9993711416922577,0.8776978417266187,0.7393939393939394,0.8026315789473685,6986.55,0.6840106413002576
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveBaggingClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,47705.5,-1.157635793267143
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_majority_voting,0.9994025846076449,0.8913043478260869,0.7454545454545455,0.8118811881188119,5843.75,0.7356974737314383
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_weighted_voting,0.9993711416922577,0.8888888888888888,0.7272727272727273,0.7999999999999999,5846.530000000001,0.7355717392248242
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitivePastingClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,47705.5,-1.157635793267143
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_majority_voting,0.9992977748896877,0.8769230769230769,0.6909090909090909,0.7728813559322034,5696.85,0.7423415021564825
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_weighted_voting,0.9993816226640534,0.8955223880597015,0.7272727272727273,0.8026755852842808,6908.18,0.6875551784525429
ECSDT-<class 'costcla.models.cost_ensemble.CostSensitiveRandomPatchesClassifier'>_stacking,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,47705.5,-1.157635793267143
CI-LogisticRegression-TO,0.9985012210332141,0.5416666666666666,0.8666666666666667,0.6666666666666667,4510.13,0.796014758879208
CI-DecisionTree-TO,0.9992453700307092,0.7888198757763976,0.7696969696969697,0.7791411042944784,7752.039999999999,0.6493888760239674
CI-RandomForest-TO,0.9962058882099548,0.29606625258799174,0.8666666666666667,0.441358024691358,3940.55,0.821775859698382
CI-XGBoost-TO,0.9890054605863056,0.12542372881355932,0.896969696969697,0.22007434944237916,3460.34,0.8434949127275885
CI-LogisticRegression-BMR,0.9874333148169498,0.1016949152542373,0.8,0.1804511278195489,2706.2,0.8776033374822706
CI-DecisionTree-BMR,0.981354351175441,0.06752411575562701,0.7636363636363637,0.1240768094534712,5076.72,0.7703888904970041
CI-RandomForest-BMR,0.9882717925606063,0.11029411764705882,0.8181818181818182,0.19438444924406048,4318.719999999999,0.8046718962572728
CI-XGBoost-BMR,0.979541143054784,0.06562955760816723,0.8181818181818182,0.1215121512151215,1463.4900000000002,0.9338089233507975
