Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9935646833174372,0.19538670284938942,0.8727272727272727,0.31929046563192903,5548.13,0.7388478697395412
CI-DecisionTree,0.9659578036075505,0.04244582962303354,0.8666666666666667,0.08092812676853424,8443.27,0.602572768326585
CI-RandomForest,0.9951997149175672,0.2434325744308231,0.8424242424242424,0.3777173913043478,7010.06,0.6700343895594314
CI-XGBoost,0.9952206768611586,0.24428822495606328,0.8424242424242424,0.3787465940054496,7008.06,0.6701285301546447
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-3.491024164949385
CST-CostSensitiveDecisionTreeClassifier,0.6936935992705243,0.004771642808452625,0.8484848484848485,0.009489916963226572,33404.770000000004,-0.5723724653821498
CI-LogisticRegression-TO,0.15759189192021883,0.002048671467593742,1.0,0.00408896598723747,80540.0,-2.79104176924069
CI-DecisionTree-TO,0.9659578036075505,0.04244582962303354,0.8666666666666667,0.08092812676853424,8443.27,0.602572768326585
CI-RandomForest-TO,0.8009034597687897,0.007994983539739771,0.9272727272727272,0.015853279452906432,21214.73,0.0014163452549844635
CI-XGBoost-TO,0.1812160023477377,0.002107656541399484,1.0,0.004206447336554027,78286.0,-2.6849453184352705
CI-LogisticRegression-BMR,0.9961849262663635,0.22284122562674094,0.48484848484848486,0.3053435114503817,4152.01,0.8045636536341565
CI-DecisionTree-BMR,0.9796773956881282,0.032665964172813484,0.37575757575757573,0.06010664081434803,7185.959999999999,0.6617547242104194
CI-RandomForest-BMR,0.9958704971124923,0.2025974025974026,0.4727272727272727,0.28363636363636363,5001.23,0.7645906155006256
CI-XGBoost-BMR,0.9959019400278794,0.20725388601036268,0.48484848484848486,0.29038112522686027,3673.3700000000003,0.8270933808806099
