Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992558510025049,0.9272727272727272,0.6181818181818182,0.7418181818181818,30259.899999999994,-0.7467413007550954
CI-DecisionTree,0.9991091173973651,0.7352941176470589,0.7575757575757576,0.746268656716418,38652.46000000001,-1.231198657556182
CI-RandomForest,0.999538837240989,0.9416058394160584,0.7818181818181819,0.8543046357615894,31176.300000000003,-0.7996401447040835
CI-XGBoost,0.9995702801563761,0.9133333333333333,0.8303030303030303,0.8698412698412699,33056.19,-0.9081560850699306
CST-CostSensitiveLogisticRegression,0.8094140088669022,0.008295584784151067,0.9212121212121213,0.016443098225876245,3666223.0500000003,-210.6313411219242
CST-CostSensitiveDecisionTreeClassifier,0.9982706396537087,0.0,0.0,0.0,17323.63,0.0
CI-LogisticRegression-TO,0.9991615222563436,0.9292929292929293,0.5575757575757576,0.696969696969697,29624.439999999995,-0.7100596122175313
CI-DecisionTree-TO,0.9991091173973651,0.7352941176470589,0.7575757575757576,0.746268656716418,38652.46000000001,-1.231198657556182
CI-RandomForest-TO,0.9988156501870854,0.9814814814814815,0.3212121212121212,0.4840182648401827,24828.13,-0.4331944286503464
CI-XGBoost-TO,0.9992872939178921,0.98989898989899,0.593939393939394,0.7424242424242425,27465.17,-0.5854165668511737
CI-LogisticRegression-BMR,0.9983859303434615,0.8235294117647058,0.08484848484848485,0.15384615384615385,12949.66,0.25248576655123667
CI-DecisionTree-BMR,0.9983544874280743,0.6818181818181818,0.09090909090909091,0.16042780748663102,14034.099999999999,0.18988687705752216
CI-RandomForest-BMR,0.9985012210332141,0.9583333333333334,0.1393939393939394,0.24338624338624346,11999.91,0.3073097266565957
CI-XGBoost-BMR,0.9984907400614185,0.92,0.1393939393939394,0.24210526315789474,12078.130000000001,0.30279450669403585
