Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9991615222563436,0.8899082568807339,0.5878787878787879,0.7080291970802919,36757.32,-0.4107874771584301
CI-DecisionTree,0.9990462315665909,0.7371794871794872,0.696969696969697,0.7165109034267912,42381.43,-0.6266471741701138
CI-RandomForest,0.9994445084948277,0.9242424242424242,0.7393939393939394,0.8215488215488215,35231.69,-0.3522320738053779
CI-XGBoost,0.9994025846076449,0.921875,0.7151515151515152,0.8054607508532423,35490.05,-0.3621482225506796
CST-CostSensitiveLogisticRegression,0.74641288740292,0.0007479431563201197,0.10909090909090909,0.001485700136189179,4835813.56,-184.60398887407803
CST-CostSensitiveDecisionTreeClassifier,0.9982706396537087,0.0,0.0,0.0,26054.469999999998,0.0
CI-LogisticRegression-TO,0.9989204599050424,0.8780487804878049,0.43636363636363634,0.582995951417004,33636.869999999995,-0.2910210800680266
CI-DecisionTree-TO,0.9990462315665909,0.7371794871794872,0.696969696969697,0.7165109034267912,42381.43,-0.6266471741701138
CI-RandomForest-TO,0.9988261311588811,1.0,0.3212121212121212,0.4862385321100917,29912.450000000004,-0.14807363189502643
CI-XGBoost-TO,0.9992872939178921,0.9619047619047619,0.6121212121212121,0.7481481481481482,31932.149999999998,-0.22559200014431302
CI-LogisticRegression-BMR,0.9984592971460314,0.9090909090909091,0.12121212121212122,0.21390374331550804,17225.09,0.3388815815481949
CI-DecisionTree-BMR,0.9983754493716658,0.7083333333333334,0.10303030303030303,0.17989417989417988,20120.86,0.22773865674488858
CI-RandomForest-BMR,0.9984278542306443,0.7586206896551724,0.13333333333333333,0.22680412371134023,18093.3,0.30555870067593005
CI-XGBoost-BMR,0.9984697781178271,0.9130434782608695,0.12727272727272726,0.2234042553191489,17180.09,0.340608732397934
