Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992663319743007,20727.259999999995,0.7602739726027398,CI-LogisticRegression,0.8740157480314961,0.6727272727272727,-0.007034137771541271
0.9991929651717307,21795.86,0.7630769230769231,CI-DecisionTree,0.775,0.7515151515151515,-0.058952079632774934
0.999465470438419,19159.49,0.8247422680412371,CI-RandomForest,0.9523809523809523,0.7272727272727273,0.0691359836132478
0.9994759514102147,19551.320000000003,0.8366013071895424,CI-XGBoost,0.9078014184397163,0.7757575757575758,0.05009891908069386
0.70812589743321,2791287.22,0.0036493738819320214,CST-CostSensitiveLogisticRegression,0.0018355227640813388,0.3090909090909091,-134.61471795429898
0.9982706396537087,20582.480000000003,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9993082558614835,20469.989999999998,0.778523489932886,CI-LogisticRegression-TO,0.8721804511278195,0.703030303030303,0.0054653277933468525
0.9991929651717307,21795.86,0.7630769230769231,CI-DecisionTree-TO,0.775,0.7515151515151515,-0.058952079632774934
0.9994864323820105,18230.699999999997,0.8372093023255814,CI-RandomForest-TO,0.9264705882352942,0.7636363636363637,0.11426125520345487
0.999465470438419,19319.460000000003,0.8360128617363344,CI-XGBoost-TO,0.8904109589041096,0.7878787878787878,0.06136383953731528
0.9985221829768056,10429.300000000001,0.28426395939086296,CI-LogisticRegression-BMR,0.875,0.1696969696969697,0.49329235349676037
0.9984068922870528,11652.100000000002,0.21649484536082472,CI-DecisionTree-BMR,0.7241379310344828,0.12727272727272726,0.43388260306824056
0.9985012210332141,10774.45,0.3024390243902439,CI-RandomForest-BMR,0.775,0.18787878787878787,0.4765232372386613
0.9985536258921928,10311.71,0.30303030303030304,CI-XGBoost-BMR,0.9090909090909091,0.18181818181818182,0.4990054648419434
