Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.999182484199935,21828.690000000002,0.7194244604316549,CI-LogisticRegression,0.8849557522123894,0.6060606060606061,0.09754760484352076
0.9992034461435264,21097.15,0.7639751552795031,CI-DecisionTree,0.7834394904458599,0.7454545454545455,0.12779128988154964
0.9994969133538062,18128.97,0.8356164383561644,CI-RandomForest,0.9606299212598425,0.7393939393939394,0.25050324145791814
0.9994969133538062,19203.86,0.8389261744966443,CI-XGBoost,0.9398496240601504,0.7575757575757576,0.2060646125237151
0.5295720619215813,4502461.2299999995,0.00668348603549772,CST-CostSensitiveLogisticRegression,0.003353990360054197,0.9151515151515152,-185.14295778228959
0.9982706396537087,24188.190000000002,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9990986364255694,25827.35,0.6766917293233082,CI-LogisticRegression-TO,0.8910891089108911,0.5454545454545454,-0.06776695569201308
0.9992034461435264,21097.15,0.7639751552795031,CI-DecisionTree-TO,0.7834394904458599,0.7454545454545455,0.12779128988154964
0.9994759514102147,18649.9,0.826388888888889,CI-RandomForest-TO,0.967479674796748,0.7212121212121212,0.22896669821098647
0.9994445084948277,20500.460000000003,0.8191126279863482,CI-XGBoost-TO,0.9375,0.7272727272727273,0.15245994016088016
0.9985326639486013,11642.460000000001,0.3069306930693069,CI-LogisticRegression-BMR,0.8378378378378378,0.18787878787878787,0.5186717154115293
0.9984907400614185,11893.080000000002,0.3009708737864078,CI-DecisionTree-BMR,0.7560975609756098,0.18787878787878787,0.5083104606008139
0.99836496839987,13281.45,0.3157894736842105,CI-RandomForest-BMR,0.5714285714285714,0.21818181818181817,0.45091178794279363
0.9985850688075798,11306.04,0.3414634146341463,CI-XGBoost-BMR,0.875,0.21212121212121213,0.5325801558529183
