Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992244080871179,23189.109999999997,0.7412587412587414,CI-LogisticRegression,0.8760330578512396,0.6424242424242425,-0.09151830893365998
0.9989938267076123,25566.03,0.7125748502994012,CI-DecisionTree,0.7041420118343196,0.7212121212121212,-0.20340064072089103
0.9994340275230319,20905.239999999998,0.8187919463087248,CI-RandomForest,0.9172932330827067,0.7393939393939394,0.015984131661270884
0.9994969133538062,21148.02,0.84,CI-XGBoost,0.9333333333333333,0.7636363636363637,0.004556404808324976
0.8907358690297764,1048436.11,0.0011497556769186547,CST-CostSensitiveLogisticRegression,0.0005841121495327102,0.03636363636363636,-48.350199719272744
0.9982706396537087,21244.82,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9992139271153221,24644.030000000002,0.7330960854092526,CI-LogisticRegression-TO,0.8879310344827587,0.6242424242424243,-0.16000182632754734
0.9989938267076123,25566.03,0.7125748502994012,CI-DecisionTree-TO,0.7041420118343196,0.7212121212121212,-0.20340064072089103
0.9989099789332467,23809.859999999997,0.5398230088495576,CI-RandomForest-TO,1.0,0.3696969696969697,-0.12073719617299639
0.9985221829768056,22513.49,0.25396825396825395,CI-XGBoost-TO,1.0,0.14545454545454545,-0.059716674464646013
0.99843833520244,13608.300000000001,0.2358974358974359,CI-LogisticRegression-BMR,0.7666666666666667,0.1393939393939394,0.359453269079239
0.9984068922870528,14484.69,0.24752475247524755,CI-DecisionTree-BMR,0.6756756756756757,0.15151515151515152,0.31820133095973513
0.9985326639486013,12649.84,0.3069306930693069,CI-RandomForest-BMR,0.8378378378378378,0.18787878787878787,0.4045682665233219
0.9985117020050099,13209.77,0.29702970297029707,CI-XGBoost-BMR,0.8108108108108109,0.18181818181818182,0.3782121947844227
