Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9991300793409565,17387.949999999997,0.7046263345195729,CI-LogisticRegression,0.853448275862069,0.6,-0.14239883420846522
0.9990881554537737,20667.940000000002,0.7339449541284404,CI-DecisionTree,0.7407407407407407,0.7272727272727273,-0.3578961615078553
0.9994759514102147,15476.329999999998,0.8299319727891156,CI-RandomForest,0.9457364341085271,0.7393939393939394,-0.01680424373347611
0.9994759514102147,15655.71,0.8299319727891156,CI-XGBoost,0.9457364341085271,0.7393939393939394,-0.02858961825320483
0.3366488140780413,6337158.3100000005,0.0015775110031392469,CST-CostSensitiveLogisticRegression,0.0007908139056717173,0.30303030303030304,-415.35513476508095
0.9982706396537087,15220.56,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9991091173973651,16790.170000000002,0.6909090909090909,CI-LogisticRegression-TO,0.8636363636363636,0.5757575757575758,-0.10312432656879911
0.9990881554537737,20667.940000000002,0.7339449541284404,CI-DecisionTree-TO,0.7407407407407407,0.7272727272727273,-0.3578961615078553
0.9992034461435264,20673.620000000003,0.7853107344632769,CI-RandomForest-TO,0.7354497354497355,0.8424242424242424,-0.3582693409440916
0.9994759514102147,15655.71,0.8299319727891156,CI-XGBoost-TO,0.9457364341085271,0.7393939393939394,-0.02858961825320483
0.99836496839987,9022.03,0.2352941176470588,CI-LogisticRegression-BMR,0.6153846153846154,0.14545454545454545,0.40724717093194984
0.9983125635408915,9862.5,0.15706806282722513,CI-DecisionTree-BMR,0.5769230769230769,0.09090909090909091,0.35202778347183017
0.9985012210332141,7919.79,0.26666666666666666,CI-RandomForest-BMR,0.8666666666666667,0.15757575757575756,0.47966500575537296
0.9984802590896228,8274.109999999999,0.2639593908629441,CI-XGBoost-BMR,0.8125,0.15757575757575756,0.4563859674019879
