Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9991405603127522,10463.799999999997,0.7092198581560283,CI-LogisticRegression,0.8547008547008547,0.6060606060606061,0.4780928477801565
0.9991300793409565,4850.960000000001,0.7537091988130564,CI-DecisionTree,0.7383720930232558,0.7696969696969697,0.7580467211593902
0.999360660720462,7901.330000000002,0.7959866220735785,CI-RandomForest,0.8880597014925373,0.7212121212121212,0.6059021924110535
0.9994025846076449,6784.18,0.8118811881188119,CI-XGBoost,0.8913043478260869,0.7454545454545455,0.6616227313263997
0.47494523692236745,34680.86,0.0040952646018050974,CST-CostSensitiveLogisticRegression,0.002054371023395895,0.6242424242424243,-0.7297911732960385
0.9990567125383866,4171.86,0.7352941176470589,CST-CostSensitiveDecisionTreeClassifier,0.7142857142857143,0.7575757575757576,0.7919184644144692
0.9825387009883556,2924.4300000000003,0.1491317671092952,CI-LogisticRegression-TO,0.08142777467930842,0.8848484848484849,0.8541370311773661
0.9991300793409565,4850.960000000001,0.7537091988130564,CI-DecisionTree-TO,0.7383720930232558,0.7696969696969697,0.7580467211593902
0.9960696355766107,3525.86,0.42572741194486985,CI-RandomForest-TO,0.2848360655737705,0.8424242424242424,0.8241392656849464
0.9896762427812307,3710.07,0.2250196695515342,CI-XGBoost-TO,0.12929475587703435,0.8666666666666667,0.8149513495827256
0.9915628177044575,2505.2400000000002,0.23696682464454977,CI-LogisticRegression-BMR,0.1404494382022472,0.7575757575757576,0.8750451390482195
0.9898124954145748,5286.87,0.195364238410596,CI-DecisionTree-BMR,0.11313518696069032,0.7151515151515152,0.7363046631380068
0.9948119189611261,4304.220000000001,0.32835820895522383,CI-RandomForest-BMR,0.21153846153846154,0.7333333333333333,0.7853166915721157
0.9852113487962604,2813.67,0.14948764315852925,CI-XGBoost-BMR,0.08299866131191433,0.7515151515151515,0.8596614521506138
