Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992244080871179,6805.379999999999,0.756578947368421,CI-LogisticRegression,0.8273381294964028,0.696969696969697,0.6141000698040101
0.9990043076794081,6880.04,0.7181008902077151,CI-DecisionTree,0.7034883720930233,0.7333333333333333,0.6098664650988456
0.9994864323820105,4069.509999999999,0.8372093023255814,CI-RandomForest,0.9264705882352942,0.7636363636363637,0.7692379228005075
0.9994025846076449,5194.529999999999,0.819047619047619,CI-XGBoost,0.86,0.7818181818181819,0.7054435219780564
0.2708597541164017,48833.03,0.0003735954248929506,CST-CostSensitiveLogisticRegression,0.0001872416425413012,0.07878787878787878,-1.7690831178066002
0.9985955497793756,6003.74,0.6318681318681318,CST-CostSensitiveDecisionTreeClassifier,0.5778894472361809,0.696969696969697,0.6595571669892244
0.9990986364255694,5479.41,0.744047619047619,CI-LogisticRegression-TO,0.7309941520467836,0.7575757575757576,0.6892893656907904
0.9990043076794081,6880.04,0.7181008902077151,CI-DecisionTree-TO,0.7034883720930233,0.7333333333333333,0.6098664650988456
0.999360660720462,3927.37,0.8168168168168167,CI-RandomForest-TO,0.8095238095238095,0.8242424242424242,0.7772979894063483
0.9722568676567691,3005.8599999999997,0.0999659979598776,CI-XGBoost-TO,0.052953890489913544,0.8909090909090909,0.8295523300419788
0.9932292922199747,3407.49,0.2822222222222222,CI-LogisticRegression-BMR,0.1727891156462585,0.7696969696969697,0.8067778502973333
0.9916466654788232,7222.0599999999995,0.2193927522037218,CI-DecisionTree-BMR,0.1308411214953271,0.6787878787878788,0.590472177913467
0.9968242655459014,3802.6499999999996,0.4419889502762431,CI-RandomForest-BMR,0.31746031746031744,0.7272727272727273,0.784370252717735
0.989948748047919,2379.85,0.21069958847736625,CI-XGBoost-BMR,0.1219047619047619,0.7757575757575758,0.8650503059525072
