Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992558510025049,6711.089999999999,0.7717041800643086,CI-LogisticRegression,0.821917808219178,0.7272727272727273,0.6759898206839415
0.9991091173973651,5112.68,0.7521865889212829,CI-DecisionTree,0.7247191011235955,0.7818181818181819,0.7531607587462504
0.9994864323820105,4978.97,0.8434504792332269,CI-RandomForest,0.8918918918918919,0.8,0.759616252723585
0.9994864323820105,4936.1900000000005,0.851963746223565,CI-XGBoost,0.8493975903614458,0.8545454545454545,0.7616816631816687
0.2402972403601262,38762.130000000005,0.0033549664503354963,CST-CostSensitiveLogisticRegression,0.0016812976310240757,0.7393939393939394,-0.8714284403833612
0.9990252696229994,4640.29,0.7256637168141592,CST-CostSensitiveDecisionTreeClassifier,0.7068965517241379,0.7454545454545455,0.7759676602491528
0.9727809162465544,4445.93,0.10355540214014498,CI-LogisticRegression-TO,0.05490483162518302,0.9090909090909091,0.7853513249670853
0.9991091173973651,5112.68,0.7521865889212829,CI-DecisionTree-TO,0.7247191011235955,0.7818181818181819,0.7531607587462504
0.9959648258586536,4148.7699999999995,0.4296296296296296,CI-RandomForest-TO,0.28431372549019607,0.8787878787878788,0.799698154600656
0.9852742346270347,3805.4499999999994,0.174985320023488,CI-XGBoost-TO,0.09687906371911574,0.9030303030303031,0.8162735804648285
0.9891521941914454,3153.21,0.2007722007722008,CI-LogisticRegression-BMR,0.11504424778761062,0.7878787878787878,0.84776360657938
0.9896762427812307,5548.709999999999,0.18930041152263374,CI-DecisionTree-BMR,0.10952380952380952,0.696969696969697,0.7321093112932763
0.9947175902149648,4200.29,0.3385826771653543,CI-RandomForest-BMR,0.21608040201005024,0.7818181818181819,0.7972107785651142
0.9841318087013028,2007.6399999999999,0.1484814398200225,CI-XGBoost-BMR,0.08183508989460632,0.8,0.9030715135094163
