Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992348890589136,14071.540000000003,0.7491408934707905,CI-LogisticRegression,0.8650793650793651,0.6606060606060606,0.4583043973015962
0.9991720032281393,9089.13,0.756923076923077,CI-DecisionTree,0.76875,0.7454545454545455,0.6501064024723562
0.9994340275230319,12048.71,0.8137931034482758,CI-RandomForest,0.944,0.7151515151515152,0.5361749158096212
0.9995493182127847,6483.3,0.8599348534201955,CI-XGBoost,0.9295774647887324,0.8,0.7504199894983378
0.25886952238211525,39396.44999999999,0.0029609994078001185,CST-CostSensitiveLogisticRegression,0.0014839521178116653,0.6363636363636364,-0.5165990166625343
0.9992139271153221,6183.93,0.7787610619469026,CST-CostSensitiveDecisionTreeClassifier,0.7586206896551724,0.8,0.7619444859343938
0.9993187368332792,8222.45,0.8059701492537314,CI-LogisticRegression-TO,0.7941176470588235,0.8181818181818182,0.6834699678636816
0.9991720032281393,9089.13,0.756923076923077,CI-DecisionTree-TO,0.76875,0.7454545454545455,0.6501064024723562
0.9991929651717307,5762.04,0.7867036011080333,CI-RandomForest-TO,0.7244897959183674,0.8606060606060606,0.7781854913838635
0.9957237635073524,5591.12,0.4204545454545455,CI-XGBoost-TO,0.274582560296846,0.896969696969697,0.7847651985383903
0.991583779648049,3206.78,0.23886255924170618,CI-LogisticRegression-BMR,0.14157303370786517,0.7636363636363637,0.8765523443190165
0.9912064646634036,6000.62,0.21368322399250234,CI-DecisionTree-BMR,0.12638580931263857,0.6909090909090909,0.769001156414714
0.9945603756380291,3847.85,0.3303225806451613,CI-RandomForest-BMR,0.2098360655737705,0.7757575757575758,0.8518738229900172
0.9846873002064751,1813.11,0.15402431962941515,CI-XGBoost-BMR,0.0851472471190781,0.806060606060606,0.9302028268257417
