Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9990776744819779,10236.549999999997,0.7066666666666667,CI-LogisticRegression,0.7851851851851852,0.6424242424242425,0.5370561318676945
0.9990671935101822,9265.72,0.7210031347962383,CI-DecisionTree,0.7467532467532467,0.696969696969697,0.5809615292426777
0.999465470438419,5806.91,0.8259385665529009,CI-RandomForest,0.9453125,0.7333333333333333,0.737384824252686
0.9993501797486662,6555.96,0.8012820512820511,CI-XGBoost,0.8503401360544217,0.7575757575757576,0.703509338427432
0.7026443491840564,47074.26,0.001196972364020419,CST-CostSensitiveLogisticRegression,0.0006019830028328612,0.10303030303030303,-1.1289145282215074
0.9990986364255694,8877.12,0.7243589743589743,CST-CostSensitiveDecisionTreeClassifier,0.7687074829931972,0.6848484848484848,0.5985358083851832
0.9992139271153221,5514.47,0.7761194029850745,CI-LogisticRegression-TO,0.7647058823529411,0.7878787878787878,0.7506103059625014
0.9990671935101822,9265.72,0.7210031347962383,CI-DecisionTree-TO,0.7467532467532467,0.696969696969697,0.5809615292426777
0.9993711416922577,9749.95,0.7857142857142856,CI-RandomForest-TO,0.9565217391304348,0.6666666666666666,0.5590624217049129
0.9992872939178921,5523.43,0.7914110429447853,CI-XGBoost-TO,0.8012422360248447,0.7818181818181819,0.7502050935561277
0.996625127081783,5456.2300000000005,0.34016393442622955,CI-LogisticRegression-BMR,0.25696594427244585,0.503030303030303,0.753244186603931
0.9971910995587511,9387.339999999998,0.33990147783251234,CI-DecisionTree-BMR,0.2863070539419087,0.41818181818181815,0.575461313521341
0.9986060307511713,5029.3,0.5581395348837209,CI-RandomForest-BMR,0.6176470588235294,0.509090909090909,0.7725519246232564
0.990126924568446,4496.879999999999,0.14981949458483754,CI-XGBoost-BMR,0.088016967126193,0.503030303030303,0.796630405583248
