Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992768129460964,12952.17,0.7628865979381443,CI-LogisticRegression,0.8809523809523809,0.6727272727272727,0.4752446084846226
0.9990776744819779,7725.08,0.7365269461077844,CI-DecisionTree,0.727810650887574,0.7454545454545455,0.6870194430826948
0.999465470438419,8299.04,0.8282828282828283,CI-RandomForest,0.9318181818181818,0.7454545454545455,0.6637655323855556
0.9995073943256019,9953.4,0.8438538205980066,CI-XGBoost,0.9338235294117647,0.7696969696969697,0.5967393638356231
0.22175640125352422,86106.65999999999,0.0014792302623616582,CST-CostSensitiveLogisticRegression,0.000741259872233753,0.3333333333333333,-2.488599522734915
0.9992139271153221,7229.49,0.7491638795986622,CST-CostSensitiveDecisionTreeClassifier,0.835820895522388,0.6787878787878788,0.7070982039761287
0.9989519028204296,7096.719999999999,0.7340425531914893,CI-LogisticRegression-TO,0.6540284360189573,0.8363636363636363,0.7124773623203673
0.9990776744819779,7725.08,0.7365269461077844,CI-DecisionTree-TO,0.727810650887574,0.7454545454545455,0.6870194430826948
0.9955665489304169,6699.51,0.39829302987197723,CI-RandomForest-TO,0.26022304832713755,0.8484848484848485,0.7285702710039177
0.9992977748896877,7387.3099999999995,0.8046647230320699,CI-XGBoost-TO,0.7752808988764045,0.8363636363636363,0.70070414831681
0.9970338849818156,6511.699999999999,0.36971046770601335,CI-LogisticRegression-BMR,0.29225352112676056,0.503030303030303,0.7361793674009312
0.9980505392459988,7764.12,0.43636363636363634,CI-DecisionTree-BMR,0.43636363636363634,0.43636363636363634,0.6854377428359594
0.9971806185869554,6515.889999999999,0.37875288683602765,CI-RandomForest-BMR,0.30597014925373134,0.49696969696969695,0.7360096101254745
0.99516827200218,6713.5999999999985,0.2647527910685806,CI-XGBoost-BMR,0.17965367965367965,0.503030303030303,0.7279994165859747
