Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9991720032281393,10259.26,0.7208480565371026,CI-LogisticRegression,0.864406779661017,0.6181818181818182,0.4582923679188794
0.9989728647640209,8063.220000000001,0.7065868263473054,CI-DecisionTree,0.6982248520710059,0.7151515151515152,0.5742472836102084
0.9995597991845804,5422.73,0.8590604026845637,CI-RandomForest,0.9624060150375939,0.7757575757575758,0.7136699695967103
0.999538837240989,4065.5100000000007,0.8523489932885906,CI-XGBoost,0.9548872180451128,0.7696969696969697,0.7853336600006124
0.5242896521365461,41025.61,0.0003523918597480398,CST-CostSensitiveLogisticRegression,0.00017683856849178806,0.048484848484848485,-1.1662270034859765
0.9990357505947951,6561.220000000001,0.7341040462427746,CST-CostSensitiveDecisionTreeClassifier,0.7016574585635359,0.7696969696969697,0.6535556219685152
0.7740092861410109,10994.35,0.014803984282189526,CI-LogisticRegression-TO,0.007458220155609778,0.9818181818181818,0.4194782757459049
0.9989728647640209,8063.220000000001,0.7065868263473054,CI-DecisionTree-TO,0.6982248520710059,0.7151515151515152,0.5742472836102084
0.9991615222563436,2958.9400000000005,0.7777777777777778,CI-RandomForest-TO,0.717948717948718,0.8484848484848485,0.8437625734341355
0.9948328809047174,2399.5299999999997,0.37037037037037035,CI-XGBoost-TO,0.23462783171521034,0.8787878787878788,0.8733004413176378
0.9917514751967802,2249.82,0.25118934348239774,CI-LogisticRegression-BMR,0.1489841986455982,0.8,0.8812054022601292
0.9921287901814256,6576.1,0.23132036847492324,CI-DecisionTree-BMR,0.13916256157635468,0.6848484848484848,0.652769930840172
0.9953778914380942,2412.13,0.3708987161198288,CI-RandomForest-BMR,0.24253731343283583,0.7878787878787878,0.8726351383460568
0.9857668403014328,2170.55,0.16482164821648218,CI-XGBoost-BMR,0.0917180013689254,0.8121212121212121,0.885391002780544
