Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9990776744819779,11286.650000000001,0.674074074074074,CI-LogisticRegression,0.8666666666666667,0.5515151515151515,0.4646578817306405
0.9989309408768381,9570.560000000001,0.6927710843373494,CI-DecisionTree,0.688622754491018,0.696969696969697,0.5460545101138069
0.9992977748896877,8158.04,0.7713310580204779,CI-RandomForest,0.8828125,0.6848484848484848,0.6130523747501548
0.9994025846076449,6385.36,0.8080808080808082,CI-XGBoost,0.9090909090909091,0.7272727272727273,0.6971331486036656
0.5579650145161459,25520.230000000003,0.004437834903099403,CST-CostSensitiveLogisticRegression,0.0022275937248210816,0.5696969696969697,-0.21046138463771413
0.999182484199935,4186.78,0.7531645569620252,CST-CostSensitiveDecisionTreeClassifier,0.7880794701986755,0.7212121212121212,0.8014149748660773
0.9957866493381267,4074.3600000000006,0.41399416909620995,CI-LogisticRegression-TO,0.272552783109405,0.8606060606060606,0.8067472179085957
0.9989309408768381,9570.560000000001,0.6927710843373494,CI-DecisionTree-TO,0.688622754491018,0.696969696969697,0.5460545101138069
0.9993711416922577,4461.920000000001,0.810126582278481,CI-RandomForest-TO,0.847682119205298,0.7757575757575758,0.7883646870995007
0.987747743970821,2633.01,0.20313565098841174,CI-XGBoost-TO,0.11443932411674347,0.9030303030303031,0.87511253110317
0.9966356080535788,2908.02,0.4044526901669759,CI-LogisticRegression-BMR,0.2914438502673797,0.6606060606060606,0.8620684094244384
0.9926738007148023,8046.04,0.21548821548821548,CI-DecisionTree-BMR,0.1322314049586777,0.5818181818181818,0.6183646965857896
0.9974740857972351,4303.32,0.48394004282655245,CI-RandomForest-BMR,0.3741721854304636,0.6848484848484848,0.7958873142703193
0.9895819140350693,2154.58,0.19448946515397084,CI-XGBoost-BMR,0.11225444340505145,0.7272727272727273,0.8978051573158735
