Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9991195983691608,11667.89,0.697841726618705,CI-LogisticRegression,0.8584070796460177,0.5878787878787879,0.3610591797955237
0.9990462315665909,5312.799999999999,0.7250755287009064,CI-DecisionTree,0.7228915662650602,0.7272727272727273,0.7090678100682865
0.9994549894666234,6148.75,0.8219178082191781,CI-RandomForest,0.9448818897637795,0.7272727272727273,0.663290674815046
0.9995073943256019,4255.77,0.8438538205980066,CI-XGBoost,0.9338235294117647,0.7696969696969697,0.7669514218593418
0.04234312605464779,47080.719999999994,0.0029462795037155857,CST-CostSensitiveLogisticRegression,0.0014757969303423849,0.8181818181818182,-1.5781691336323265
0.9990881554537737,4978.219999999999,0.7220447284345048,CST-CostSensitiveDecisionTreeClassifier,0.7635135135135135,0.6848484848484848,0.7273896162923779
0.952657450398801,3545.06,0.06227942702927133,CI-LogisticRegression-TO,0.03224419604471195,0.9090909090909091,0.8058703378182276
0.9990462315665909,5312.799999999999,0.7250755287009064,CI-DecisionTree-TO,0.7228915662650602,0.7272727272727273,0.7090678100682865
0.9957447254509438,1682.4499999999998,0.41498559077809793,CI-RandomForest-TO,0.2722117202268431,0.8727272727272727,0.9078680050160722
0.9935227594302544,2523.0799999999995,0.31788079470198677,CI-XGBoost-TO,0.19433198380566802,0.8727272727272727,0.8618345900894241
0.9925899529404366,1864.15,0.2486716259298618,CI-LogisticRegression-BMR,0.15077319587628865,0.7090909090909091,0.8979180014566324
0.9905985682992527,4490.93,0.20266666666666666,CI-DecisionTree-BMR,0.11875,0.6909090909090909,0.7540739158767448
0.9956189537893954,1696.99,0.3685800604229607,CI-RandomForest-BMR,0.2454728370221328,0.7393939393939394,0.9070717856888612
0.9862489650040351,1509.6899999999998,0.16219667943805874,CI-XGBoost-BMR,0.09064953604568166,0.7696969696969697,0.9173284486865667
