Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9950005764534487,0.24,0.8727272727272727,0.3764705882352941,2751.66,0.8493174089467891
CI-DecisionTree,0.9846558572910881,0.09022082018927445,0.8666666666666667,0.16342857142857142,3944.83,0.7839786871690405
CI-RandomForest,0.9981763109075473,0.4845360824742268,0.8545454545454545,0.6184210526315789,2500.87,0.8630508233258312
CI-XGBoost,0.9966356080535788,0.32432432432432434,0.8727272727272727,0.4729064039408867,2596.5799999999995,0.8578096849621878
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-4.224764940064509
CST-CostSensitiveDecisionTreeClassifier,0.805902883315341,0.0065598451446392085,0.7393939393939394,0.013004317006875233,19868.2,-0.08799483059804092
CI-LogisticRegression-TO,0.9483183280753792,0.029794790844514602,0.9151515151515152,0.057710682209057895,6413.509999999999,0.6487922546587592
CI-DecisionTree-TO,0.9846558572910881,0.09022082018927445,0.8666666666666667,0.16342857142857142,3944.83,0.7839786871690405
CI-RandomForest-TO,0.8804121118110071,0.013414106447425357,0.9393939393939394,0.026450511945392493,12152.980000000001,0.33449535356190385
CI-XGBoost-TO,0.7365922168303445,0.006327361885553842,0.9696969696969697,0.012572685840012573,25356.29,-0.3885260085536082
CI-LogisticRegression-BMR,0.9934493926276844,0.1337579617834395,0.509090909090909,0.21185372005044137,2081.87,0.8859955205817768
CI-DecisionTree-BMR,0.9895609520914779,0.0694300518134715,0.40606060606060607,0.11858407079646019,3471.9500000000003,0.8098738863060132
CI-RandomForest-BMR,0.9939419983020825,0.1408695652173913,0.4909090909090909,0.2189189189189189,2840.5800000000004,0.8444480951520428
CI-XGBoost-BMR,0.9920344614352643,0.10906701708278581,0.503030303030303,0.17926565874730022,2984.6800000000003,0.8365570906781006
