Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992244080871179,0.8321167883211679,0.6909090909090909,0.7549668874172185,37002.12000000001,-0.6701830280308363
CI-DecisionTree,0.9990881554537737,0.7294117647058823,0.7515151515151515,0.7402985074626864,42914.369999999995,-0.9370471862865062
CI-RandomForest,0.9994549894666234,0.952,0.7212121212121212,0.8206896551724138,33529.74,-0.5134484911212287
CI-XGBoost,0.9994759514102147,0.9136690647482014,0.7696969696969697,0.8355263157894737,35605.38,-0.607137682451399
CST-CostSensitiveLogisticRegression,0.3124168072863716,0.0024331640256698805,0.9696969696969697,0.0048541480211762205,13152295.04,-592.661659263365
CST-CostSensitiveDecisionTreeClassifier,0.9982706396537087,0.0,0.0,0.0,22154.530000000002,0.0
CI-LogisticRegression-TO,0.9988366121306768,0.8214285714285714,0.41818181818181815,0.5542168674698795,31455.739999999998,-0.4198333252838131
CI-DecisionTree-TO,0.9990881554537737,0.7294117647058823,0.7515151515151515,0.7402985074626864,42914.369999999995,-0.9370471862865062
CI-RandomForest-TO,0.9988261311588811,1.0,0.3212121212121212,0.4862385321100917,28540.62,-0.2882521091623247
CI-XGBoost-TO,0.9994340275230319,0.9512195121951219,0.7090909090909091,0.8125,32996.68,-0.4893874977261985
CI-LogisticRegression-BMR,0.9984173732588486,0.7916666666666666,0.11515151515151516,0.20105820105820107,17349.04,0.21690778364515073
CI-DecisionTree-BMR,0.9983125635408915,0.5909090909090909,0.07878787878787878,0.13903743315508021,19299.9,0.12885084901372323
CI-RandomForest-BMR,0.99843833520244,0.8333333333333334,0.12121212121212122,0.21164021164021166,17083.710000000003,0.22888411534796715
CI-XGBoost-BMR,0.9984488161742356,0.8695652173913043,0.12121212121212122,0.2127659574468085,17274.79,0.2202592426921267
