Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9990776744819779,0.8666666666666667,0.5515151515151515,0.674074074074074,32234.15,-0.528912311590443
CI-DecisionTree,0.9989309408768381,0.688622754491018,0.696969696969697,0.6927710843373494,42887.06,-1.034195225930202
CI-RandomForest,0.9992977748896877,0.8828125,0.6848484848484848,0.7713310580204779,33694.04000000001,-0.5981570037745949
CI-XGBoost,0.9994025846076449,0.9090909090909091,0.7272727272727273,0.8080808080808082,32719.359999999997,-0.5519265229999819
CST-CostSensitiveLogisticRegression,0.8249153661527496,0.005914685147568407,0.6,0.011713896941371354,3364100.9899999998,-158.56417095051668
CST-CostSensitiveDecisionTreeClassifier,0.9982706396537087,0.0,0.0,0.0,21083.059999999998,0.0
CI-LogisticRegression-TO,0.9987737262999026,0.8333333333333334,0.36363636363636365,0.5063291139240507,31019.41,-0.4712954381384866
CI-DecisionTree-TO,0.9989309408768381,0.688622754491018,0.696969696969697,0.6927710843373494,42887.06,-1.034195225930202
CI-RandomForest-TO,0.9987318024127197,1.0,0.26666666666666666,0.4210526315789474,26681.030000000002,-0.2655198059484727
CI-XGBoost-TO,0.9985326639486013,1.0,0.15151515151515152,0.2631578947368421,24218.570000000003,-0.14872176998974562
CI-LogisticRegression-BMR,0.9983964113152571,0.8,0.09696969696969697,0.17297297297297298,14625.820000000002,0.30627622366013263
CI-DecisionTree-BMR,0.9983020825690958,0.5714285714285714,0.07272727272727272,0.1290322580645161,17568.7,0.16669117291322977
CI-RandomForest-BMR,0.99843833520244,0.8333333333333334,0.12121212121212122,0.21164021164021166,12716.750000000002,0.3968261722918778
CI-XGBoost-BMR,0.9984488161742356,0.9047619047619048,0.11515151515151516,0.20430107526881722,13323.589999999998,0.3680428742317292
