Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9991720032281393,0.864406779661017,0.6181818181818182,0.7208480565371026,9187.35,0.49637686919179436
CI-DecisionTree,0.9990462315665909,0.7176470588235294,0.7393939393939394,0.7283582089552239,5032.49,0.724133904819019
CI-RandomForest,0.9994235465512362,0.8985507246376812,0.7515151515151515,0.8184818481848185,4823.25,0.7356038176764053
CI-XGBoost,0.9994864323820105,0.9027777777777778,0.7878787878787878,0.8414239482200647,4368.92,0.7605088334883742
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-4.2301465094441495
CST-CostSensitiveDecisionTreeClassifier,0.9991091173973651,0.8174603174603174,0.6242424242424243,0.7079037800687286,6576.240000000001,0.6395101331998722
CI-LogisticRegression-TO,0.9992244080871179,0.8013245033112583,0.7333333333333333,0.7658227848101266,7103.270000000001,0.6106199201754583
CI-DecisionTree-TO,0.9990462315665909,0.7176470588235294,0.7393939393939394,0.7283582089552239,5032.49,0.724133904819019
CI-RandomForest-TO,0.9959753068304493,0.28487229862475444,0.8787878787878788,0.4302670623145401,3325.12,0.8177268369319792
CI-XGBoost-TO,0.9978828436972677,0.44410876132930516,0.8909090909090909,0.592741935483871,1650.1100000000001,0.9095458903407481
CI-LogisticRegression-BMR,0.9968766704048799,0.28052805280528054,0.5151515151515151,0.3632478632478633,1757.02,0.9036854029407138
CI-DecisionTree-BMR,0.9971177327561812,0.2868217054263566,0.4484848484848485,0.34988179669030733,5157.7699999999995,0.717266428797353
CI-RandomForest-BMR,0.9976732242613535,0.3744493392070485,0.5151515151515151,0.43367346938775514,3100.58,0.8300354501655749
CI-XGBoost-BMR,0.9935856452610285,0.14009661835748793,0.5272727272727272,0.2213740458015267,1994.5400000000002,0.8906652648127916
