Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9989833457358166,0.8269230769230769,0.5212121212121212,0.6394052044609665,17109.109999999997,0.33871650991126534
CI-DecisionTree,0.9990357505947951,0.718562874251497,0.7272727272727273,0.7228915662650601,8637.11,0.6661674251272969
CI-RandomForest,0.9994025846076449,0.9285714285714286,0.7090909090909091,0.8041237113402062,11387.439999999999,0.5598645361227987
CI-XGBoost,0.9994340275230319,0.8992805755395683,0.7575757575757576,0.8223684210526315,8897.34,0.6561092863564437
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-2.6877265429269133
CST-CostSensitiveDecisionTreeClassifier,0.9991300793409565,0.8059701492537313,0.6545454545454545,0.7224080267558529,7870.549999999999,0.6957957034049176
CI-LogisticRegression-TO,0.9992139271153221,0.7777777777777778,0.7636363636363637,0.7706422018348624,7663.899999999999,0.703782923852202
CI-DecisionTree-TO,0.9990357505947951,0.718562874251497,0.7272727272727273,0.7228915662650601,8637.11,0.6661674251272969
CI-RandomForest-TO,0.9990147886512037,0.6766169154228856,0.8242424242424242,0.7431693989071038,6672.5199999999995,0.742100710481908
CI-XGBoost-TO,0.9992663319743007,0.7714285714285715,0.8181818181818182,0.7941176470588236,6647.5199999999995,0.7430669844290752
CI-LogisticRegression-BMR,0.9961115594637935,0.23316062176165803,0.5454545454545454,0.3266787658802178,6321.11,0.7556830435928694
CI-DecisionTree-BMR,0.9962478120971376,0.2219020172910663,0.4666666666666667,0.30078125,6731.099999999999,0.7398365373689056
CI-RandomForest-BMR,0.9986060307511713,0.6066666666666667,0.5515151515151515,0.5777777777777778,6661.96,0.7425088645971913
CI-XGBoost-BMR,0.9921078282378342,0.11917098445595854,0.5575757575757576,0.19637139807897544,5158.09,0.8006348806342467
