Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992244080871179,0.8273381294964028,0.696969696969697,0.756578947368421,6874.880000000001,0.6101590635488676
CI-DecisionTree,0.9990043076794081,0.7034883720930233,0.7333333333333333,0.7181008902077151,6966.04,0.6049898242651441
CI-RandomForest,0.9994864323820105,0.9264705882352942,0.7636363636363637,0.8372093023255814,4137.509999999999,0.7653819742343249
CI-XGBoost,0.9994025846076449,0.86,0.7818181818181819,0.819047619047619,5269.529999999999,0.701190637530061
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-4.410292774235913
CST-CostSensitiveDecisionTreeClassifier,0.999182484199935,0.8085106382978723,0.6909090909090909,0.7450980392156863,5889.19,0.6660527391694627
CI-LogisticRegression-TO,0.9990986364255694,0.7309941520467836,0.7575757575757576,0.744047619047619,5564.91,0.6844410774200755
CI-DecisionTree-TO,0.9990043076794081,0.7034883720930233,0.7333333333333333,0.7181008902077151,6966.04,0.6049898242651441
CI-RandomForest-TO,0.999360660720462,0.8095238095238095,0.8242424242424242,0.8168168168168167,4011.37,0.7725347588245934
CI-XGBoost-TO,0.9722568676567691,0.052953890489913544,0.8909090909090909,0.0999659979598776,4393.86,0.7508456151910765
CI-LogisticRegression-BMR,0.9958180922535137,0.19845360824742267,0.4666666666666667,0.27848101265822783,3476.5300000000007,0.8028629284001385
CI-DecisionTree-BMR,0.9967508987433314,0.23247232472324722,0.38181818181818183,0.2889908256880734,7112.839999999999,0.5966655117722677
CI-RandomForest-BMR,0.997547452599805,0.3438914027149321,0.46060606060606063,0.39378238341968913,3878.29,0.7800810769891166
CI-XGBoost-BMR,0.99353324040205,0.12828947368421054,0.4727272727272727,0.2018111254851229,3395.9800000000005,0.8074305262972856
