Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9992139271153221,0.8879310344827587,0.6242424242424243,0.7330960854092526,10538.47,0.5035603751631095
CI-DecisionTree,0.9989833457358166,0.7151898734177216,0.6848484848484848,0.6996904024767802,7358.799999999999,0.6533462721581302
CI-RandomForest,0.9995702801563761,0.9558823529411765,0.7878787878787878,0.8637873754152825,5711.129999999999,0.73096367550558
CI-XGBoost,0.9995597991845804,0.9555555555555556,0.7818181818181819,0.86,8323.6,0.6078970798140202
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-3.494561453921923
CST-CostSensitiveDecisionTreeClassifier,0.9991300793409565,0.8153846153846154,0.6424242424242425,0.7186440677966103,5955.56,0.7194492206085331
CI-LogisticRegression-TO,0.989948748047919,0.1390909090909091,0.9272727272727272,0.24189723320158102,3957.99,0.813549493360216
CI-DecisionTree-TO,0.9989833457358166,0.7151898734177216,0.6848484848484848,0.6996904024767802,7358.799999999999,0.6533462721581302
CI-RandomForest-TO,0.9957971303099223,0.27735849056603773,0.8909090909090909,0.4230215827338129,3459.2299999999996,0.8370447661354525
CI-XGBoost-TO,0.9980715011895903,0.4702194357366771,0.9090909090909091,0.6198347107438016,3962.82,0.8133219647542644
CI-LogisticRegression-BMR,0.9928100533481464,0.12625538020086083,0.5333333333333333,0.20417633410672856,2171.36,0.8977129370975264
CI-DecisionTree-BMR,0.9942564274559537,0.1267056530214425,0.3939393939393939,0.19174041297935104,7752.369999999999,0.6348062238259666
CI-RandomForest-BMR,0.9968347465176971,0.28253968253968254,0.5393939393939394,0.3708333333333333,3289.0499999999997,0.8450614986739275
CI-XGBoost-BMR,0.9887853601785958,0.08294930875576037,0.5454545454545454,0.14400000000000002,2672.7499999999995,0.8740937719343701
