Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992244080871179,21732.02,0.7465753424657535,CI-LogisticRegression,0.8582677165354331,0.6606060606060606,-0.09809475783020871
0.9989728647640209,25186.15,0.7083333333333334,CI-DecisionTree,0.695906432748538,0.7212121212121212,-0.2726280983049578
0.9993816226640534,21249.22,0.8,CI-RandomForest,0.9076923076923077,0.7151515151515152,-0.07369941174271077
0.9994549894666234,22266.820000000003,0.8289473684210527,CI-XGBoost,0.9064748201438849,0.7636363636363637,-0.12511760598181154
0.6809592185387429,3045755.840000001,0.0006565988181221274,CST-CostSensitiveLogisticRegression,0.00033008747318039283,0.06060606060606061,-152.89864916076576
0.9982706396537087,19790.660000000003,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9989728647640209,23776.410000000003,0.6259541984732824,CI-LogisticRegression-TO,0.845360824742268,0.49696969696969695,-0.2013955067693547
0.9989728647640209,25186.15,0.7083333333333334,CI-DecisionTree-TO,0.695906432748538,0.7212121212121212,-0.2726280983049578
0.9991195983691608,19962.55,0.6666666666666667,CI-RandomForest-TO,0.9655172413793104,0.509090909090909,-0.008685410188442155
0.9994340275230319,22566.83,0.8246753246753246,CI-XGBoost-TO,0.8881118881118881,0.7696969696969697,-0.14027677702512187
0.9984068922870528,13388.55,0.24752475247524755,CI-LogisticRegression-BMR,0.6756756756756757,0.15151515151515152,0.3234914853774459
0.9983859303434615,13521.14,0.2222222222222222,CI-DecisionTree-BMR,0.6666666666666666,0.13333333333333333,0.3167918604028367
0.9985221829768056,12602.73,0.3054187192118226,CI-RandomForest-BMR,0.8157894736842105,0.18787878787878787,0.363198094454657
0.9984697781178271,13142.66,0.2912621359223301,CI-XGBoost-BMR,0.7317073170731707,0.18181818181818182,0.33591603311865303
