Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9991300793409565,24731.150000000005,0.691449814126394,CI-LogisticRegression,0.8942307692307693,0.5636363636363636,-0.13681243972600132
0.9991510412845479,22324.790000000005,0.7444794952681387,CI-DecisionTree,0.7763157894736842,0.7151515151515152,-0.02619971114447317
0.9995283562691932,19460.260000000002,0.8484848484848485,CI-RandomForest,0.9545454545454546,0.7636363636363637,0.10547363756629535
0.999538837240989,20373.510000000002,0.8552631578947368,CI-XGBoost,0.935251798561151,0.7878787878787878,0.0634944347965184
0.6287430170525411,3545977.17,0.0007898448519040902,CST-CostSensitiveLogisticRegression,0.00039676916536772,0.08484848484848485,-161.99731140041612
0.9982706396537087,21754.819999999996,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9988785360178596,26126.729999999996,0.5560165975103735,CI-LogisticRegression-TO,0.881578947368421,0.40606060606060607,-0.20096282111274655
0.9991510412845479,22324.790000000005,0.7444794952681387,CI-DecisionTree-TO,0.7763157894736842,0.7151515151515152,-0.02619971114447317
0.9988470931024724,24685.68,0.5045045045045046,CI-RandomForest-TO,0.9824561403508771,0.3393939393939394,-0.13472232820129082
0.9986689165819455,23691.489999999998,0.374384236453202,CI-XGBoost-TO,1.0,0.23030303030303031,-0.0890225706303247
0.9984173732588486,12853.8,0.21761658031088082,CI-LogisticRegression-BMR,0.75,0.12727272727272726,0.40915162708769814
0.9984278542306443,12862.720000000001,0.23469387755102042,CI-DecisionTree-BMR,0.7419354838709677,0.1393939393939394,0.4087416030102753
0.9984697781178271,12673.2,0.28431372549019607,CI-RandomForest-BMR,0.7435897435897436,0.17575757575757575,0.417453235650766
0.9985326639486013,12063.279999999999,0.3069306930693069,CI-XGBoost-BMR,0.8378378378378378,0.18787878787878787,0.4454893214469253
