Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992139271153221,22758.25,0.7368421052631579,CI-LogisticRegression,0.875,0.6363636363636364,-0.1899253259213478
0.9990043076794081,24882.969999999998,0.7094801223241589,CI-DecisionTree,0.7160493827160493,0.703030303030303,-0.3010172657010588
0.9994445084948277,20891.03,0.8191126279863482,CI-RandomForest,0.9375,0.7272727272727273,-0.09229688932948066
0.9995073943256019,21991.35,0.8469055374592833,CI-XGBoost,0.9154929577464789,0.7878787878787878,-0.14982761487374607
0.12381171982266195,8366029.8,0.0007410949079607938,CST-CostSensitiveLogisticRegression,0.0003712797173483442,0.18787878787878787,-436.4216267258119
0.9982706396537087,19125.780000000002,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9993082558614835,23744.33,0.7800000000000001,CI-LogisticRegression-TO,0.8666666666666667,0.7090909090909091,-0.24148296174064532
0.9990043076794081,24882.969999999998,0.7094801223241589,CI-DecisionTree-TO,0.7160493827160493,0.703030303030303,-0.3010172657010588
0.9994445084948277,21380.57,0.8250825082508252,CI-RandomForest-TO,0.9057971014492754,0.7575757575757576,-0.11789270816667341
0.9994445084948277,22543.489999999998,0.8317460317460317,CI-XGBoost-TO,0.8733333333333333,0.793939393939394,-0.1786965028354397
0.9984173732588486,13319.509999999997,0.2094240837696335,CI-LogisticRegression-BMR,0.7692307692307693,0.12121212121212122,0.3035834355513869
0.99836496839987,14080.050000000001,0.2121212121212121,CI-DecisionTree-BMR,0.6363636363636364,0.12727272727272726,0.26381825996116237
0.9984488161742356,12867.180000000002,0.24489795918367344,CI-RandomForest-BMR,0.7741935483870968,0.14545454545454545,0.3272337128211241
0.9984697781178271,13175.030000000002,0.2626262626262626,CI-XGBoost-BMR,0.7878787878787878,0.15757575757575756,0.31113763726237564
