Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9991510412845479,22332.19,0.7075812274368232,CI-LogisticRegression,0.875,0.593939393939394,-0.05481525775494189
0.9990671935101822,22804.599999999995,0.7156549520766773,CI-DecisionTree,0.7567567567567568,0.6787878787878788,-0.0771285765972054
0.9994235465512362,24988.850000000002,0.8083623693379791,CI-RandomForest,0.9508196721311475,0.703030303030303,-0.18029715194746165
0.9994759514102147,23024.69,0.8344370860927153,CI-XGBoost,0.9197080291970803,0.7636363636363637,-0.08752407699726872
0.4225823018310258,5522714.619999999,0.001956521739130435,CST-CostSensitiveLogisticRegression,0.0009811937857726902,0.32727272727272727,-259.8541144152135
0.9982706396537087,21171.660000000003,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9988575740742681,25676.35,0.5514403292181069,CI-LogisticRegression-TO,0.8589743589743589,0.40606060606060607,-0.21276980642991594
0.9990671935101822,22804.599999999995,0.7156549520766773,CI-DecisionTree-TO,0.7567567567567568,0.6787878787878788,-0.0771285765972054
0.9995178752973976,21232.13,0.8476821192052981,CI-RandomForest-TO,0.9343065693430657,0.7757575757575758,-0.002856176605896543
0.9990776744819779,20857.760000000002,0.6422764227642276,CI-XGBoost-TO,0.9753086419753086,0.47878787878787876,0.014826423624789031
0.9984068922870528,13403.95,0.21649484536082472,CI-LogisticRegression-BMR,0.7241379310344828,0.12727272727272726,0.36689187338168106
0.9983544874280743,13763.11,0.1865284974093264,CI-DecisionTree-BMR,0.6428571428571429,0.10909090909090909,0.3499276863505272
0.9984592971460314,13115.14,0.2383419689119171,CI-RandomForest-BMR,0.8214285714285714,0.1393939393939394,0.3805332222414304
0.9984592971460314,13549.439999999999,0.26130653266331655,CI-XGBoost-BMR,0.7647058823529411,0.15757575757575756,0.36001995119891417
