Accuracy,Cost,F1,Name,Precision,Recall,Savings
0.9992034461435264,19325.670000000002,0.7397260273972602,CI-LogisticRegression,0.8503937007874016,0.6545454545454545,-0.11221756696094576
0.9992348890589136,22213.38,0.7833827893175075,CI-DecisionTree,0.7674418604651163,0.8,-0.2784090516695634
0.9994759514102147,19497.0,0.8366013071895424,CI-RandomForest,0.9078014184397163,0.7757575757575758,-0.12207783238757353
0.9994025846076449,19691.41,0.8201892744479494,CI-XGBoost,0.8552631578947368,0.7878787878787878,-0.13326638197953478
0.4546226326104956,5206159.72,0.0008448702932083949,CST-CostSensitiveLogisticRegression,0.0004237777863389452,0.13333333333333333,-298.62129628563866
0.9982706396537087,17375.8,0.0,CST-CostSensitiveDecisionTreeClassifier,0.0,0.0,0.0
0.9991405603127522,19098.600000000002,0.7050359712230216,CI-LogisticRegression-TO,0.8672566371681416,0.593939393939394,-0.09914939168268533
0.9992348890589136,22213.38,0.7833827893175075,CI-DecisionTree-TO,0.7674418604651163,0.8,-0.2784090516695634
0.9994549894666234,18762.59,0.825503355704698,CI-RandomForest-TO,0.924812030075188,0.7454545454545455,-0.07981157702091424
0.9983440064562786,17445.23,0.08139534883720931,CI-XGBoost-TO,1.0,0.04242424242424243,-0.003995787244328364
0.9984173732588486,11363.029999999999,0.2705314009661836,CI-LogisticRegression-BMR,0.6666666666666666,0.1696969696969697,0.34604277213135515
0.9984278542306443,11046.810000000001,0.22680412371134023,CI-DecisionTree-BMR,0.7586206896551724,0.13333333333333333,0.3642416464277902
0.9985117020050099,10541.86,0.30392156862745096,CI-RandomForest-BMR,0.7948717948717948,0.18787878787878787,0.39330217889248253
0.9983859303434615,11645.86,0.2803738317757009,CI-XGBoost-BMR,0.6122448979591837,0.18181818181818182,0.329765535975322
