Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9993292178050749,0.7953216374269005,0.8242424242424242,0.8095238095238095,7094.780000000001,0.6417056451164909
CI-DecisionTree,0.9972120615023425,0.3608815426997245,0.793939393939394,0.4962121212121212,9294.61,0.5306117604994358
CI-RandomForest,0.999360660720462,0.8421052631578947,0.7757575757575758,0.807570977917981,8369.030000000002,0.5773545895925265
CI-XGBoost,0.9993187368332792,0.7906976744186046,0.8242424242424242,0.8071216617210683,7419.139999999999,0.6253251009769948
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-3.818362612200869
CST-CostSensitiveDecisionTreeClassifier,0.9949796145098574,0.21557971014492755,0.7212121212121212,0.33193863319386335,7744.910000000001,0.6088733502545761
CI-LogisticRegression-TO,0.9985221829768056,0.546875,0.8484848484848485,0.665083135391924,6933.46,0.6498524862207686
CI-DecisionTree-TO,0.9972120615023425,0.3608815426997245,0.793939393939394,0.4962121212121212,9294.61,0.5306117604994358
CI-RandomForest-TO,0.9812390604856882,0.07571801566579635,0.8787878787878788,0.13942307692307693,7938.79,0.5990821925971415
CI-XGBoost-TO,0.9991615222563436,0.7202072538860104,0.8424242424242424,0.776536312849162,7427.0599999999995,0.6249251320856863
CI-LogisticRegression-BMR,0.9961010784919978,0.21487603305785125,0.4727272727272727,0.29545454545454547,6369.239999999999,0.6783462296366849
CI-DecisionTree-BMR,0.9969290752638584,0.25757575757575757,0.4121212121212121,0.317016317016317,9247.26,0.5330029886564378
CI-RandomForest-BMR,0.9977885149511063,0.3838383838383838,0.46060606060606063,0.41873278236914596,6967.349999999999,0.6481410031745006
CI-XGBoost-BMR,0.9949586525662659,0.16806722689075632,0.48484848484848486,0.24960998439937596,6169.229999999999,0.6884469591759026
