Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9983230445126872,0.509090909090909,0.8484848484848485,0.6363636363636364,5211.420000000001,0.7545420890359664
CI-DecisionTree,0.9896238379222522,0.1293800539083558,0.8727272727272727,0.22535211267605637,6237.750000000001,0.7062019403318289
CI-RandomForest,0.9984907400614185,0.5399239543726235,0.8606060606060606,0.6635514018691588,4774.610000000001,0.7751158424636694
CI-XGBoost,0.9984173732588486,0.5255474452554745,0.8727272727272727,0.6560364464692483,4788.450000000001,0.7744639783867494
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-3.4938586302753176
CST-CostSensitiveDecisionTreeClassifier,0.8492312207187851,0.008774354014094238,0.7696969696969697,0.0173509119475374,21081.69,0.0070522838321696035
CI-LogisticRegression-TO,0.9530662082988335,0.03292181069958848,0.9212121212121213,0.06357172731074864,8593.64,0.595239508238262
CI-DecisionTree-TO,0.9896238379222522,0.1293800539083558,0.8727272727272727,0.22535211267605637,6237.750000000001,0.7062019403318289
CI-RandomForest-TO,0.9249876848581401,0.02070194680559364,0.9151515151515152,0.040488001072529825,10541.800000000001,0.503481161410777
CI-XGBoost-TO,0.9943088323149323,0.21875,0.8909090909090909,0.35125448028673834,5168.250000000001,0.7565753962758968
CI-LogisticRegression-BMR,0.9950005764534487,0.1816326530612245,0.5393939393939394,0.2717557251908397,5019.0,0.7636050721053985
CI-DecisionTree-BMR,0.9912798314659735,0.09477521263669501,0.4727272727272727,0.15789473684210525,6064.59,0.7143577772942178
CI-RandomForest-BMR,0.9940992128790181,0.16156462585034015,0.5757575757575758,0.25232403718459495,5143.600000000001,0.7577364114128965
CI-XGBoost-BMR,0.9924222573917053,0.128,0.5818181818181818,0.2098360655737705,3256.5199999999995,0.846617889900911
