Name,Accuracy,Precision,Recall,F1,Cost,Savings
CI-LogisticRegression,0.9984278542306443,0.5283018867924528,0.8484848484848485,0.6511627906976744,2615.47,0.8490229819039081
CI-DecisionTree,0.9918353229711458,0.15582959641255606,0.8424242424242424,0.2630085146641438,3743.16,0.7839275024922606
CI-RandomForest,0.9988470931024724,0.6170212765957447,0.8787878787878788,0.7250000000000001,2936.62,0.8304847194265867
CI-XGBoost,0.9986898785255369,0.5806451612903226,0.8727272727272727,0.6973365617433414,2949.62,0.8297342993356474
CST-CostSensitiveLogisticRegression,0.0017293603462913082,0.0017293603462913082,1.0,0.003452749644262158,95411.0,-4.507563945893557
CST-CostSensitiveDecisionTreeClassifier,0.9015417509511482,0.014416500052614963,0.8303030303030303,0.028340918494000826,10265.400000000001,0.40743366142084536
CI-LogisticRegression-TO,0.9965517602792131,0.31938325991189426,0.8787878787878788,0.468497576736672,2425.41,0.8599941236334417
CI-DecisionTree-TO,0.9918353229711458,0.15582959641255606,0.8424242424242424,0.2630085146641438,3743.16,0.7839275024922606
CI-RandomForest-TO,0.9286769869302282,0.021613832853025938,0.9090909090909091,0.0422237860661506,8900.77,0.48620641285919863
CI-XGBoost-TO,0.8041840039408454,0.008493470644442086,0.9696969696969697,0.0168394464031995,19061.54,-0.10032019848034168
CI-LogisticRegression-BMR,0.9911645407762207,0.09449760765550239,0.47878787878787876,0.15784215784215783,2984.5099999999998,0.8277202872608108
CI-DecisionTree-BMR,0.992684281686598,0.10866372980910426,0.4484848484848485,0.17494089834515367,3601.31,0.7921157401768567
CI-RandomForest-BMR,0.991583779648049,0.10323383084577115,0.503030303030303,0.1713106295149639,2836.829999999999,0.8362450594938822
CI-XGBoost-BMR,0.9864376224963579,0.06543494996150885,0.5151515151515151,0.11612021857923498,2695.25,0.8444177115304357
